Window_Size,Hidden_Layer_Size,Epoch,Loss
1,320,208,4322.891602
1,320,209,4321.010254
1,320,210,4332.709473
1,320,211,4321.035156
1,320,212,4318.213867
1,320,213,4318.916992
1,320,214,4315.083496
1,320,215,4316.070313
1,320,216,4317.383789
1,320,217,4322.456055
1,320,218,4305.937012
1,320,219,4310.721191
1,320,220,4315.835938
1,320,221,4322.816895
1,320,222,4332.365234
1,320,223,4327.181152
1,320,224,4325.159668
1,320,225,4322.248047
1,320,226,4331.97168
1,320,227,4313.95166
1,320,228,4325.486816
1,320,229,4307.821777
1,320,230,4308.995117
1,320,231,4308.755859
1,320,232,4309.053223
1,320,233,4321.015625
1,320,234,4327.730957
1,320,235,4316.487793
1,320,236,4307.748047
1,320,237,4326.671875
1,320,238,4319.062988
1,320,239,4336.282715
1,320,240,4317.599121
1,320,241,4324.469727
1,320,242,4333.741211
1,320,243,4332.546387
1,320,244,4327.361816
1,320,245,4324.118652
1,320,246,4322.845215
1,320,247,4319.494629
1,320,248,4316.51416
1,320,249,4313.935547
1,320,250,4311.86377
1,320,251,4310.04834
1,320,252,4307.340332
1,320,253,4305.02832
1,320,254,4302.895996
1,320,255,4301.948242
1,320,256,4319.620117
1,320,257,4330.91748
1,320,258,4324.411621
1,320,259,4315.824707
1,320,260,4315.303711
1,320,261,4324.112305
1,320,262,4310.978516
1,320,263,4322.504883
1,320,264,4326.797363
1,320,265,4322.588379
1,320,266,4312.8125
1,320,267,4313.629883
1,320,268,4324.069336
1,320,269,4313.367676
1,320,270,4309.418945
1,320,271,4303.055176
1,320,272,4311.951172
1,320,273,4298.056152
1,320,274,4305.644043
1,320,275,4313.35498
1,320,276,4319.08252
1,320,277,4327.123535
1,320,278,4323.151367
1,320,279,4325.161133
1,320,280,4307.556152
1,320,281,4314.505859
1,320,282,4318.175293
1,320,283,4313.712402
1,320,284,4302.169922
1,320,285,4299.526855
1,320,286,4320.450684
1,320,287,4323.294434
1,320,288,4307.358887
1,320,289,4315.753418
1,320,290,4302.021973
1,320,291,4313.528809
1,320,292,4330.319336
1,320,293,4316.189453
1,320,294,4327.092285
1,320,295,4308.768555
1,320,296,4317.683105
1,320,297,4340.703613
1,320,298,4363.351563
1,320,299,4315.651855
1,320,300,4321.603027
1,320,301,4293.008301
1,320,302,4301.274902
1,320,303,4309.352539
1,320,304,4316.096191
1,320,305,4312.952637
1,320,306,4311.433105
1,320,307,4309.443848
1,320,308,4308.907715
1,320,309,4305.314941
1,320,310,4324.659668
1,320,311,4302.908203
1,320,312,4308.769531
1,320,313,4298.306641
1,320,314,4299.27832
1,320,315,4318.988281
1,320,316,4323.918945
1,320,317,4310.778809
1,320,318,4309.914063
1,320,319,4323.369629
1,320,320,4316.068359
1,320,321,4315.717285
1,320,322,4312.810547
1,320,323,4316.824219
1,320,324,4324.494629
1,320,325,4306.708008
1,320,326,4301.454102
1,320,327,4302.848145
1,320,328,4310.10498
1,320,329,4303.760254
1,320,330,4312.700684
1,320,331,4307.118652
1,320,332,4292.95459
1,320,333,4303.80127
1,320,334,4314.982422
1,320,335,4340.037598
1,320,336,4336.771973
1,320,337,4333.688965
1,320,338,4330.664063
1,320,339,4327.744141
1,320,340,4325.076172
1,320,341,4322.604004
1,320,342,4322.652344
1,320,343,4318.047363
1,320,344,4315.922363
1,320,345,4313.937988
1,320,346,4312.029297
1,320,347,4310.250977
1,320,348,4308.535156
1,320,349,4306.938965
1,320,350,4305.399414
1,320,351,4303.971191
1,320,352,4302.588867
1,320,353,4301.307617
1,320,354,4300.057617
1,320,355,4298.89502
1,320,356,4297.757324
1,320,357,4296.703613
1,320,358,4295.669922
1,320,359,4294.712402
1,320,360,4293.769043
1,320,361,4292.890137
1,320,362,4292
1,320,363,4291.13623
1,320,364,4290.237305
1,320,365,4289.410156
1,320,366,4288.540527
1,320,367,4287.871582
1,320,368,4287.124512
1,320,369,4286.099121
1,320,370,4285.749023
1,320,371,4284.848633
1,320,372,4285.119141
1,320,373,4283.439453
1,320,374,4284.142578
1,320,375,4281.148438
1,320,376,4281.248535
1,320,377,4279.522461
1,320,378,4282.108887
1,320,379,4282.098145
1,320,380,4279.628906
1,320,381,4279.65918
1,320,382,4277.738281
1,320,383,4282.8125
1,320,384,4284.502441
1,320,385,4274.450684
1,320,386,4275.221191
1,320,387,4276.873047
1,320,388,4275.539551
1,320,389,4276.706543
1,320,390,4269.950684
1,320,391,4285.166992
1,320,392,4275.628418
1,320,393,4287.275879
1,320,394,4283.776855
1,320,395,4278.335449
1,320,396,4278.546875
1,320,397,4274.223633
1,320,398,4278.270508
1,320,399,4281.896973
1,320,400,4283.450195
1,320,401,4280.283203
1,320,402,4278.890137
1,320,403,4278.908203
1,320,404,4274.874023
1,320,405,4279.289063
1,320,406,4274.209473
1,320,407,4274.023926
1,320,408,4278.905273
1,320,409,4279.751953
1,320,410,4274.038086
1,320,411,4274.54541
1,320,412,4277.71582
1,320,413,4277.698242
1,320,414,4279.680176
1,320,415,4275.612305
1,320,416,4280.857422
1,320,417,4280.131348
1,320,418,4279.516602
1,320,419,4279.759766
1,320,420,4279.040527
1,320,421,4283.529785
1,320,422,4277.326172
1,320,423,4277.376953
1,320,424,4278.599609
1,320,425,4274.019043
1,320,426,4278.817871
1,320,427,4279.945313
1,320,428,4280.65332
1,320,429,4280.306641
1,320,430,4275.78125
1,320,431,4278.414551
1,320,432,4278.507324
1,320,433,4281.601074
1,320,434,4278.140137
1,320,435,4279.465332
1,320,436,4277.507324
1,320,437,4275.505859
1,320,438,4277.38623
1,320,439,4276.249023
1,320,440,4275.206055
1,320,441,4274.777344
1,320,442,4274.814941
1,320,443,4276.564941
1,320,444,4274.409668
1,320,445,4275.107422
1,320,446,4275.851563
1,320,447,4274.237305
1,320,448,4272.943848
1,320,449,4273.202637
1,320,450,4273.26123
1,320,451,4273.43457
1,320,452,4273.625488
1,320,453,4273.867676
1,320,454,4274.217773
1,320,455,4274.516602
1,320,456,4274.831055
1,320,457,4275.023926
1,320,458,4275.247559
1,320,459,4275.380371
1,320,460,4275.630371
1,320,461,4275.95459
1,320,462,4276.173828
1,320,463,4276.145996
1,320,464,4276.391602
1,320,465,4276.590332
1,320,466,4276.499512
1,320,467,4276.833496
1,320,468,4276.580078
1,320,469,4276.777832
1,320,470,4276.681641
1,320,471,4276.764648
1,320,472,4276.568359
1,320,473,4276.672852
1,320,474,4276.477539
1,320,475,4276.493164
1,320,476,4276.428223
1,320,477,4276.51123
1,320,478,4276.325195
1,320,479,4276.271484
1,320,480,4276.178223
1,320,481,4276.153809
1,320,482,4276.082031
1,320,483,4276.08252
1,320,484,4275.949707
1,320,485,4275.955566
1,320,486,4275.860352
1,320,487,4275.916016
1,320,488,4275.830566
1,320,489,4275.86084
1,320,490,4275.980957
1,320,491,4273.595215
1,320,492,4276.03418
1,320,493,4275.297363
1,320,494,4275.132324
1,320,495,4271.127441
1,320,496,4274.766602
1,320,497,4274.166016
1,320,498,4274.429688
1,320,499,4271.547363
1,320,500,4271.918457
1,320,501,4271.770996
1,320,502,4274.98877
1,320,503,4275.516602
1,320,504,4276.324219
1,320,505,4272.730957
1,320,506,4275.727051
1,320,507,4271.009766
1,320,508,4276.190918
1,320,509,4274.960938
1,320,510,4273.712402
1,320,511,4278.717285
1,320,512,4277.774902
1,320,513,4273.095215
1,320,514,4272.923828
1,320,515,4275.128418
1,320,516,4282.25
1,320,517,4274.527344
1,320,518,4262.11084
1,320,519,4258.897949
1,320,520,4254.518066
1,320,521,4255.11084
1,320,522,4260.766113
1,320,523,4268.036133
1,320,524,4259.945313
1,320,525,4271.712402
1,320,526,4257.419922
1,320,527,4262.492188
1,320,528,4270.622559
1,320,529,4257.211426
1,320,530,4265.202637
1,320,531,4262.568848
1,320,532,4266.928711
1,320,533,4266.317871
1,320,534,4260.625977
1,320,535,4271.588379
1,320,536,4267.467285
1,320,537,4262.898926
1,320,538,4259.364746
1,320,539,4277.978027
1,320,540,4278.55957
1,320,541,4280.260254
1,320,542,4280.261719
1,320,543,4280.127441
1,320,544,4280.502441
1,320,545,4275.70166
1,320,546,4276.552246
1,320,547,4283.172363
1,320,548,4269.916992
1,320,549,4275.121582
1,320,550,4271.785645
1,320,551,4273.764648
1,320,552,4267.944824
1,320,553,4277.079102
1,320,554,4276.521484
1,320,555,4275.451172
1,320,556,4276.210938
1,320,557,4277.175293
1,320,558,4276.685547
1,320,559,4276.932617
1,320,560,4277.144043
1,320,561,4277.433594
1,320,562,4277.806152
1,320,563,4278.299805
1,320,564,4278.433594
1,320,565,4278.451172
1,320,566,4278.768555
1,320,567,4278.786621
1,320,568,4279.129883
1,320,569,4279.546875
1,320,570,4279.886719
1,320,571,4280.209961
1,320,572,4280.496582
1,320,573,4280.799316
1,320,574,4281.086914
1,320,575,4281.317383
1,320,576,4281.486328
1,320,577,4281.646973
1,320,578,4281.787598
1,320,579,4281.926758
1,320,580,4282.056152
1,320,581,4282.188965
1,320,582,4282.314453
1,320,583,4282.481445
1,320,584,4282.463867
1,320,585,4282.422852
1,320,586,4282.535156
1,320,587,4282.254883
1,320,588,4281.866211
1,320,589,4281.879395
1,320,590,4281.646484
1,320,591,4282.422852
1,320,592,4281.222168
1,320,593,4282.581055
1,320,594,4281.263184
1,320,595,4283.293457
1,320,596,4281.711914
1,320,597,4282.773926
1,320,598,4281.969238
1,320,599,4282.731934
1,320,600,4281.681641
1,320,601,4282.277344
1,320,602,4280.985352
1,320,603,4282.119141
1,320,604,4280.371582
1,320,605,4281.856934
1,320,606,4280.246094
1,320,607,4280.723145
1,320,608,4280.152344
1,320,609,4280.364258
1,320,610,4279.80957
1,320,611,4279.246582
1,320,612,4279.524902
1,320,613,4279.182129
1,320,614,4257.777344
1,320,615,4276.713867
1,320,616,4275.82959
1,320,617,4275.207031
1,320,618,4272.261719
1,320,619,4272.711914
1,320,620,4272.082031
1,320,621,4270.851074
1,320,622,4271.092285
1,320,623,4271.495117
1,320,624,4271.469238
1,320,625,4271.895996
1,320,626,4271.949707
1,320,627,4272.805176
1,320,628,4272.527344
1,320,629,4271.577637
1,320,630,4272.376953
1,320,631,4274.656738
1,320,632,4274.040527
1,320,633,4274.282227
1,320,634,4274.942383
1,320,635,4271.599121
1,320,636,4271.716309
1,320,637,4271.455078
1,320,638,4274.088379
1,320,639,4272.394531
1,320,640,4275.224609
1,320,641,4273.031738
1,320,642,4272.802246
1,320,643,4273.708984
1,320,644,4273.355469
1,320,645,4272.259277
1,320,646,4273.645508
1,320,647,4274.018555
1,320,648,4273.466309
1,320,649,4272.571289
1,320,650,4272.224121
1,320,651,4272.360352
1,320,652,4274.078613
1,320,653,4271.5
1,320,654,4271.214355
1,320,655,4271.441895
1,320,656,4271.530273
1,320,657,4272.023926
1,320,658,4270.824707
1,320,659,4269.438477
1,320,660,4270.872559
1,320,661,4270.70752
1,320,662,4270.059082
1,320,663,4269.676758
1,320,664,4270.679688
1,320,665,4269.718262
1,320,666,4270.036621
1,320,667,4268.678711
1,320,668,4270.236816
1,320,669,4269.931641
1,320,670,4269.582031
1,320,671,4268.084961
1,320,672,4268.972656
1,320,673,4268.950684
1,320,674,4268.205566
1,320,675,4267.15625
1,320,676,4268.543945
1,320,677,4268.717285
1,320,678,4267.883789
1,320,679,4266.458008
1,320,680,4267.456055
1,320,681,4265.532227
1,320,682,4268.45752
1,320,683,4265.977539
1,320,684,4258.705566
1,320,685,4262.423828
1,320,686,4259.365234
1,320,687,4267.239258
1,320,688,4265.773438
1,320,689,4268.495605
1,320,690,4265.416992
1,320,691,4261.685547
1,320,692,4258.217285
1,320,693,4259.356445
1,320,694,4267.798828
1,320,695,4258.221191
1,320,696,4256.664063
1,320,697,4259.466797
1,320,698,4266.115234
1,320,699,4268.237305
1,320,700,4268.20752
1,320,701,4270.426758
1,320,702,4263.228027
1,320,703,4264.741211
1,320,704,4263.623535
1,320,705,4275.839844
1,320,706,4266.46875
1,320,707,4280.160156
1,320,708,4258.610352
1,320,709,4256.091309
1,320,710,4260.84375
1,320,711,4261.916504
1,320,712,4256.248047
1,320,713,4254.176758
1,320,714,4252.835449
1,320,715,4249.352051
1,320,716,4252.756836
1,320,717,4251.262695
1,320,718,4264.149414
1,320,719,4258.112793
1,320,720,4275.742676
1,320,721,4268.774414
1,320,722,4247.071777
1,320,723,4258.222656
1,320,724,4252.668945
1,320,725,4256.009766
1,320,726,4255.074707
1,320,727,4250.489746
1,320,728,4262.125488
1,320,729,4265.277832
1,320,730,4246.338379
1,320,731,4258.303223
1,320,732,4253.295898
1,320,733,4250.687988
1,320,734,4252.778809
1,320,735,4262.488281
1,320,736,4248.710938
1,320,737,4243.061523
1,320,738,4265.289063
1,320,739,4238.438477
1,320,740,4257.959473
1,320,741,4258.282715
1,320,742,4261.897949
1,320,743,4252.544434
1,320,744,4258.04834
1,320,745,4250.182617
1,320,746,4255.514648
1,320,747,4253.348145
1,320,748,4272.210938
1,320,749,4248.577637
1,320,750,4247.565918
1,320,751,4246.199707
1,320,752,4245.46582
1,320,753,4252.465332
1,320,754,4250.087402
1,320,755,4248.325195
1,320,756,4261.619141
1,320,757,4262.993652
1,320,758,4255.871582
1,320,759,4259.595215
1,320,760,4265.964844
1,320,761,4262.321777
1,320,762,4257.141113
1,320,763,4270.949707
1,320,764,4257.126953
1,320,765,4250.154297
1,320,766,4258.317383
1,320,767,4261.51123
1,320,768,4257.855957
1,320,769,4250.492188
1,320,770,4259.852539
1,320,771,4260.444824
1,320,772,4244.404785
1,320,773,4254.237305
1,320,774,4256.549805
1,320,775,4253.149414
1,320,776,4272.487793
1,320,777,4251.762207
1,320,778,4238.851563
1,320,779,4263.902832
1,320,780,4262.28418
1,320,781,4261.077637
1,320,782,4253.431152
1,320,783,4243.160645
1,320,784,4277.867188
1,320,785,4252.844727
1,320,786,4251.602539
1,320,787,4248.787598
1,320,788,4248.406738
1,320,789,4248.320313
1,320,790,4247.848145
1,320,791,4249.406738
1,320,792,4249.943848
1,320,793,4247.799316
1,320,794,4257.139648
1,320,795,4249.639648
1,320,796,4249.737305
1,320,797,4256.79541
1,320,798,4254.265137
1,320,799,4247.061523
1,320,800,4265.268555
1,320,801,4260.351074
1,320,802,4256.961914
1,320,803,4254.791992
1,320,804,4257.729004
1,320,805,4262.036133
1,320,806,4247.54541
1,320,807,4244.943848
1,320,808,4255.996582
1,320,809,4256.581543
1,320,810,4257.59668
1,320,811,4250.179688
1,320,812,4248.051758
1,320,813,4260.251953
1,320,814,4260.936035
1,320,815,4248.010254
1,320,816,4257.215332
1,320,817,4261.295898
1,320,818,4256.354004
1,320,819,4258.279785
1,320,820,4259.438965
1,320,821,4257.95752
1,320,822,4245.61377
1,320,823,4246.25
1,320,824,4244.627441
1,320,825,4243.669922
1,320,826,4243.026855
1,320,827,4238.430664
1,320,828,4241.564453
1,320,829,4242.572266
1,320,830,4242.407715
1,320,831,4242.461426
1,320,832,4241.758301
1,320,833,4243.433105
1,320,834,4240.683105
1,320,835,4246.090332
1,320,836,4244.079102
1,320,837,4238.187988
1,320,838,4239.049316
1,320,839,4240.80127
1,320,840,4239.227539
1,320,841,4247.762695
1,320,842,4243.721191
1,320,843,4260.735352
1,320,844,4266.945313
1,320,845,4267.150391
1,320,846,4264.71582
1,320,847,4263.359375
1,320,848,4262.713867
1,320,849,4263.785156
1,320,850,4259.825195
1,320,851,4261.349609
1,320,852,4260.077637
1,320,853,4259.10498
1,320,854,4258.202637
1,320,855,4257.440918
1,320,856,4256.742676
1,320,857,4256.164551
1,320,858,4255.623535
1,320,859,4255.171875
1,320,860,4254.719727
1,320,861,4254.31543
1,320,862,4253.867188
1,320,863,4253.458984
1,320,864,4253.070313
1,320,865,4252.753906
1,320,866,4252.318359
1,320,867,4251.753906
1,320,868,4251.596191
1,320,869,4254.027832
1,320,870,4249.134766
1,320,871,4250.638672
1,320,872,4254.42334
1,320,873,4249.453613
1,320,874,4256.841797
1,320,875,4251.475586
1,320,876,4255.959961
1,320,877,4251.426758
1,320,878,4251.578125
1,320,879,4251.196777
1,320,880,4250.95752
1,320,881,4250.534668
1,320,882,4250.212891
1,320,883,4249.986816
1,320,884,4249.852539
1,320,885,4249.938965
1,320,886,4250.212891
1,320,887,4250.682617
1,320,888,4251.147949
1,320,889,4251.603027
1,320,890,4251.95459
1,320,891,4252.212891
1,320,892,4252.380371
1,320,893,4252.669434
1,320,894,4253.200684
1,320,895,4252.986328
1,320,896,4252.250977
1,320,897,4252.705078
1,320,898,4252.533691
1,320,899,4252.870605
1,350,0,6673.71582
1,350,1,4739.987305
1,350,2,4564.890137
1,350,3,4503.803223
1,350,4,4469.354004
1,350,5,4447.276855
1,350,6,4432.070801
1,350,7,4425.930176
1,350,8,4420.362793
1,350,9,4417.760254
1,350,10,4419.355469
1,350,11,4423.490234
1,350,12,4422.046387
1,350,13,4417.35791
1,350,14,4412.878418
1,350,15,4409.480957
1,350,16,4414.183105
1,350,17,4417.491211
1,350,18,4420.48584
1,350,19,4418.148438
1,350,20,4419.227539
1,350,21,4413.810547
1,350,22,4410.32959
1,350,23,4414.895996
1,350,24,4420.335449
1,350,25,4420.625977
1,350,26,4417.786133
1,350,27,4422.101563
1,350,28,4422.198242
1,350,29,4417.750977
1,350,30,4416.904785
1,350,31,4421.198242
1,350,32,4417.472168
1,350,33,4417.481934
1,350,34,4422.037598
1,350,35,4422.075195
1,350,36,4421.366211
1,350,37,4429.363281
1,350,38,4429.213867
1,350,39,4425.108887
1,350,40,4422.54248
1,350,41,4421.589355
1,350,42,4417.77832
1,350,43,4416.710938
1,350,44,4415.07373
1,350,45,4414.964844
1,350,46,4416.396484
1,350,47,4417.80957
1,350,48,4426.918945
1,350,49,4436.748047
1,350,50,4441.740234
1,350,51,4440.466309
1,350,52,4438.862305
1,350,53,4446.794434
1,350,54,4459.788574
1,350,55,4468.579102
1,350,56,4467.125488
1,350,57,4451.019531
1,350,58,4443.251953
1,350,59,4438.621094
1,350,60,4449.952637
1,350,61,4459.770996
1,350,62,4446.414551
1,350,63,4438.612305
1,350,64,4431.474121
1,350,65,4429.40625
1,350,66,4422.710938
1,350,67,4423.877441
1,350,68,4424.308105
1,350,69,4419.817871
1,350,70,4422.766113
1,350,71,4423.775391
1,350,72,4420.253418
1,350,73,4421.938965
1,350,74,4422.05127
1,350,75,4430.463379
1,350,76,4430.657227
1,350,77,4425.313477
1,350,78,4425.127441
1,350,79,4420.118652
1,350,80,4413.433105
1,350,81,4422.922852
1,350,82,4442.303223
1,350,83,4433.408691
1,350,84,4420.516602
1,350,85,4414.338379
1,350,86,4412.591797
1,350,87,4404.109375
1,350,88,4398.854004
1,350,89,4402.276855
1,350,90,4402.302734
1,350,91,4400.845215
1,350,92,4400.397949
1,350,93,4392.178223
1,350,94,4384.021973
1,350,95,4378.614258
1,350,96,4396.216309
1,350,97,4419.638672
1,350,98,4411.581543
1,350,99,4400.785156
1,350,100,4411.463379
1,350,101,4435.058594
1,350,102,4426.054688
1,350,103,4414.019531
1,350,104,4409.662598
1,350,105,4413.1875
1,350,106,4411.180176
1,350,107,4414.204102
1,350,108,4414.048828
1,350,109,4416.90332
1,350,110,4408.229004
1,350,111,4397.947754
1,350,112,4395.651367
1,350,113,4401.316895
1,350,114,4392.993164
1,350,115,4383.656738
1,350,116,4376.260254
1,350,117,4369.569824
1,350,118,4377.099609
1,350,119,4400.092285
1,350,120,4406.690918
1,350,121,4407.59375
1,350,122,4402.704102
1,350,123,4392.349609
1,350,124,4386.406738
1,350,125,4377.532715
1,350,126,4373.660156
1,350,127,4376.532715
1,350,128,4395.118164
1,350,129,4410.579102
1,350,130,4421.184082
1,350,131,4405.628418
1,350,132,4402.238281
1,350,133,4399.790527
1,350,134,4390.872559
1,350,135,4380.674805
1,350,136,4376.925293
1,350,137,4366.652344
1,350,138,4364.04248
1,350,139,4354.255859
1,350,140,4352.070801
1,350,141,4344.318848
1,350,142,4347.10498
1,350,143,4342.411133
1,350,144,4344.759277
1,350,145,4338.867188
1,350,146,4336.605957
1,350,147,4335.383789
1,350,148,4346.57959
1,350,149,4333.79834
1,350,150,4336.999512
1,350,151,4334.547363
1,350,152,4326.179199
1,350,153,4326.330566
1,350,154,4321.791992
1,350,155,4318.728027
1,350,156,4314.45166
1,350,157,4308.879883
1,350,158,4329.673828
1,350,159,4321.480469
1,350,160,4308.661621
1,350,161,4299.756836
1,350,162,4311.243652
1,350,163,4326.121094
1,350,164,4318.827637
1,350,165,4326.591797
1,350,166,4312.358398
1,350,167,4324.027832
1,350,168,4304.715332
1,350,169,4312.021973
1,350,170,4304.423828
1,350,171,4310.539063
1,350,172,4311.816406
1,350,173,4299.464844
1,350,174,4301.729492
1,350,175,4309.143066
1,350,176,4307.722656
1,350,177,4292.59375
1,350,178,4308.228516
1,350,179,4315.977539
1,350,180,4317.13623
1,350,181,4314.579102
1,350,182,4313.476074
1,350,183,4326.07959
1,350,184,4314.595215
1,350,185,4298.061035
1,350,186,4302.666016
1,350,187,4317.979492
1,350,188,4321.800293
1,350,189,4322.664063
1,350,190,4325.721191
1,350,191,4312.268066
1,350,192,4321.54834
1,350,193,4322.500488
1,350,194,4306.758789
1,350,195,4322.600586
1,350,196,4308.56543
1,350,197,4317.628418
1,350,198,4313.675293
1,350,199,4302.791016
1,350,200,4319.377441
1,350,201,4331.324707
1,350,202,4330.753418
1,350,203,4326.688965
1,350,204,4325.168457
1,350,205,4319.918457
1,350,206,4309.839844
1,350,207,4316.361816
1,350,208,4327.031738
1,350,209,4316.706055
1,350,210,4311.315918
1,350,211,4310.709961
1,350,212,4322.136719
1,350,213,4334.039063
1,350,214,4322.531738
1,350,215,4316.051758
1,350,216,4336.730957
1,350,217,4316.953613
1,350,218,4313.596191
1,350,219,4320.678223
1,350,220,4314.563965
1,350,221,4326.487305
1,350,222,4337.899414
1,350,223,4336.526367
1,350,224,4330.263672
1,350,225,4324.431152
1,350,226,4321.687012
1,350,227,4322.363281
1,350,228,4317.70166
1,350,229,4315.480469
1,350,230,4313.990234
1,350,231,4325.364258
1,350,232,4310.642578
1,350,233,4308.05127
1,350,234,4304.249512
1,350,235,4293.325195
1,350,236,4322.45752
1,350,237,4312.434082
1,350,238,4328.051758
1,350,239,4319.571777
1,350,240,4329.25293
1,350,241,4315.766113
1,350,242,4324.562988
1,350,243,4308.093262
1,350,244,4319.685059
1,350,245,4304.837402
1,350,246,4315.893555
1,350,247,4302.903809
1,350,248,4313.588379
1,350,249,4309.733398
1,350,250,4316.693359
1,350,251,4330.097168
1,350,252,4310.867188
1,350,253,4313.176758
1,350,254,4304.885742
1,350,255,4313.002441
1,350,256,4317.642578
1,350,257,4330.47168
1,350,258,4325.451172
1,350,259,4302.731934
1,350,260,4313.159668
1,350,261,4301.135254
1,350,262,4311.428711
1,350,263,4292.824707
1,350,264,4296.328125
1,350,265,4314.129883
1,350,266,4310.933105
1,350,267,4303.263184
1,350,268,4303.849121
1,350,269,4310.335938
1,350,270,4309.163574
1,350,271,4298.625488
1,350,272,4307.851074
1,350,273,4305.784668
1,350,274,4293.126953
1,350,275,4298.578125
1,350,276,4301.450684
1,350,277,4295.407227
1,350,278,4289.886719
1,350,279,4303.91748
1,350,280,4293.541992
1,350,281,4304.775879
1,350,282,4315.119141
1,350,283,4312.555664
1,350,284,4310.573242
1,350,285,4308.717773
1,350,286,4306.948242
1,350,287,4305.314453
1,350,288,4303.757324
1,350,289,4302.329102
1,350,290,4300.976074
1,350,291,4299.758301
1,350,292,4298.636719
1,350,293,4297.683105
1,350,294,4296.875488
1,350,295,4296.266113
1,350,296,4295.675781
1,350,297,4294.929199
1,350,298,4294.101074
1,350,299,4293.251465
1,350,300,4292.456543
1,350,301,4291.507813
1,350,302,4291.100098
1,350,303,4288.324219
1,350,304,4288.437012
1,350,305,4288.770508
1,350,306,4286.063965
1,350,307,4284.68457
1,350,308,4286.102539
1,350,309,4284.766113
1,350,310,4281.525391
1,350,311,4282.86084
1,350,312,4280.5
1,350,313,4280.956543
1,350,314,4280.521484
1,350,315,4280.104492
1,350,316,4279.819824
1,350,317,4278.685547
1,350,318,4278.120605
1,350,319,4277.783691
1,350,320,4276.541016
1,350,321,4278.118652
1,350,322,4275.638672
1,350,323,4277.040039
1,350,324,4276.914063
1,350,325,4273.723145
1,350,326,4272.935059
1,350,327,4275.061035
1,350,328,4276.943359
1,350,329,4270.90625
1,350,330,4273.270508
1,350,331,4269.86377
1,350,332,4278.810059
1,350,333,4269.229492
1,350,334,4277.185547
1,350,335,4274.432617
1,350,336,4270.213379
1,350,337,4268.605957
1,350,338,4266.579102
1,350,339,4271.05957
1,350,340,4270.395508
1,350,341,4274.052734
1,350,342,4269.345703
1,350,343,4270.11377
1,350,344,4269.165039
1,350,345,4274.431152
1,350,346,4267.201172
1,350,347,4267.871582
1,350,348,4270.555176
1,350,349,4273.807617
1,350,350,4265.133789
1,350,351,4271.296387
1,350,352,4273.933105
1,350,353,4273.013672
1,350,354,4266.86084
1,350,355,4269.63916
1,350,356,4266.651855
1,350,357,4270.648438
1,350,358,4264.525879
1,350,359,4263.711426
1,350,360,4271.593262
1,350,361,4274.290527
1,350,362,4268.787598
1,350,363,4268.907715
1,350,364,4267.373047
1,350,365,4269.071777
1,350,366,4267.085449
1,350,367,4266.150879
1,350,368,4263.800781
1,350,369,4271.266602
1,350,370,4270.128418
1,350,371,4266.719238
1,350,372,4266.04834
1,350,373,4274.220215
1,350,374,4275.276855
1,350,375,4265.911133
1,350,376,4267.53125
1,350,377,4265.535156
1,350,378,4273.366211
1,350,379,4269.364746
1,350,380,4266.729492
1,350,381,4270.764648
1,350,382,4270.46582
1,350,383,4267.437988
1,350,384,4268.591797
1,350,385,4271.679199
1,350,386,4270.074707
1,350,387,4275.127441
1,350,388,4270.968262
1,350,389,4266.849121
1,350,390,4272.894531
1,350,391,4273.601074
1,350,392,4266.334473
1,350,393,4271.635742
1,350,394,4266.681152
1,350,395,4267.182129
1,350,396,4275.654785
1,350,397,4276.36377
1,350,398,4274.57666
1,350,399,4268.708984
1,350,400,4264.422852
1,350,401,4270.374023
1,350,402,4271.111816
1,350,403,4271.51709
1,350,404,4277.92334
1,350,405,4268.498047
1,350,406,4269.013184
1,350,407,4272.882324
1,350,408,4274.547363
1,350,409,4273.51123
1,350,410,4268.311035
1,350,411,4278.619629
1,350,412,4274.671875
1,350,413,4267.9375
1,350,414,4269.272461
1,350,415,4270.92334
1,350,416,4269.499023
1,350,417,4273.734375
1,350,418,4274.746094
1,350,419,4276.617676
1,350,420,4267.92334
1,350,421,4276.109863
1,350,422,4270.82666
1,350,423,4272.724121
1,350,424,4275.166016
1,350,425,4270.53418
1,350,426,4276.593262
1,350,427,4275.959961
1,350,428,4270.261719
1,350,429,4271.351074
1,350,430,4269.694824
1,350,431,4275.793457
1,350,432,4267.83252
1,350,433,4268.448242
1,350,434,4274.19873
1,350,435,4272.597656
1,350,436,4277.400879
1,350,437,4271.280762
1,350,438,4275.349121
1,350,439,4272.520508
1,350,440,4273.922363
1,350,441,4275.779785
1,350,442,4270.105469
1,350,443,4274.688477
1,350,444,4274.346191
1,350,445,4276.009277
1,350,446,4269.97168
1,350,447,4272.559082
1,350,448,4278.248047
1,350,449,4270.411621
1,350,450,4255.083496
1,350,451,4267.258789
1,350,452,4271.611816
1,350,453,4281.234863
1,350,454,4270.999512
1,350,455,4274.523438
1,350,456,4271.999512
1,350,457,4271.565918
1,350,458,4271.650391
1,350,459,4265.814941
1,350,460,4271.502441
1,350,461,4278.53418
1,350,462,4275.935547
1,350,463,4271.377441
1,350,464,4268.564941
1,350,465,4268.67041
1,350,466,4268.32666
1,350,467,4268.677734
1,350,468,4270.400879
1,350,469,4269.157227
1,350,470,4268.554199
1,350,471,4268.519531
1,350,472,4268.581543
